date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:48:17	124556/124556	---MCZ	200	added ('OK')	text/html	etag:W/%225cc5b7e2ebe7e5c870e18dc7319e2833--gzip%22	https://www.helenaveenvantoen.nl/verhalen-van-ooggetuigen	helenaveenvantoen.nl/www.helenaveenvantoen.nl/verhalen-van-ooggetuigen.html	(from https://www.helenaveenvantoen.nl/oorlog-1)
14:48:18	138798/138798	---MCZ	200	added ('OK')	text/html	etag:W/%2266a41622b2f3836ce4f83c3d767b5acc--gzip%22	https://www.helenaveenvantoen.nl/scholen	helenaveenvantoen.nl/www.helenaveenvantoen.nl/scholen.html	(from https://www.helenaveenvantoen.nl/page1-3)
14:48:19	100216/100216	---MCZ	200	added ('OK')	text/html	etag:W/%22b62ee72e2927ae301e30574f7ec7fd00--gzip%22	https://www.helenaveenvantoen.nl/kerken	helenaveenvantoen.nl/www.helenaveenvantoen.nl/kerken.html	(from https://www.helenaveenvantoen.nl/page1-3)
14:48:20	54387/54387	---MCZ	200	added ('OK')	text/html	etag:W/%22165aa8d6b42c502913d3455f1bfe55f4--gzip%22	https://www.helenaveenvantoen.nl/kloosters	helenaveenvantoen.nl/www.helenaveenvantoen.nl/kloosters.html	(from https://www.helenaveenvantoen.nl/page1-3)
14:48:21	74016/74016	---MCZ	200	added ('OK')	text/html	etag:W/%229b859ac76b667cb6ebe0106810e80e4f--gzip%22	https://wombat-duck-p7st.squarespace.com/memori	helenaveenvantoen.nl/wombat-duck-p7st.squarespace.com/memori.html	(from https://www.helenaveenvantoen.nl/page1-3)
14:48:22	91728/91728	---MCZ	200	added ('OK')	text/html	etag:W/%22027c3d73fbd067729530f84df8959505--gzip%22	https://wombat-duck-p7st.squarespace.com/familieklerks	helenaveenvantoen.nl/wombat-duck-p7st.squarespace.com/familieklerks.html	(from https://www.helenaveenvantoen.nl/new-page-3)
14:48:23	63247/63247	---MCZ	200	added ('OK')	text/html	etag:W/%2259c7d15f90fee6071071566273bc7d6d--gzip%22	https://wombat-duck-p7st.squarespace.com/boekweitteelt	helenaveenvantoen.nl/wombat-duck-p7st.squarespace.com/boekweitteelt.html	(from https://www.helenaveenvantoen.nl/new-page-3)
14:48:24	103237/103237	---MCZ	200	added ('OK')	text/html	etag:W/%229370068c6be317e776265c270da1e5a1--gzip%22	https://wombat-duck-p7st.squarespace.com/tabakstelersrs-uit-gelderland	helenaveenvantoen.nl/wombat-duck-p7st.squarespace.com/tabakstelersrs-uit-gelderland.html	(from https://www.helenaveenvantoen.nl/new-page-3)
14:48:25	80970/80970	---MCZ	200	added ('OK')	text/html	etag:W/%221fd8787f6cfdb19707eb321dda1a793c--gzip%22	https://wombat-duck-p7st.squarespace.com/de-tuinbouw	helenaveenvantoen.nl/wombat-duck-p7st.squarespace.com/de-tuinbouw.html	(from https://www.helenaveenvantoen.nl/new-page-3)
14:48:26	89582/89582	---MCZ	200	added ('OK')	text/html	etag:W/%22e2a9c40d9b30b9ebef06930795fd4f99--gzip%22	https://wombat-duck-p7st.squarespace.com/de-tuinbouwvereniging	helenaveenvantoen.nl/wombat-duck-p7st.squarespace.com/de-tuinbouwvereniging.html	(from https://www.helenaveenvantoen.nl/new-page-3)
14:48:27	103799/103799	---MCZ	200	added ('OK')	text/html	etag:W/%226c8b3d7800a2ea7e000fd33db65712c0--gzip%22	https://wombat-duck-p7st.squarespace.com/familie-erkelens	helenaveenvantoen.nl/wombat-duck-p7st.squarespace.com/familie-erkelens.html	(from https://www.helenaveenvantoen.nl/new-page-3)
14:48:28	50349/50349	---MCZ	200	added ('OK')	text/html	etag:W/%223c171606636b9224a37f2a0e8f094684--gzip%22	https://wombat-duck-p7st.squarespace.com/wilhelminahoeve	helenaveenvantoen.nl/wombat-duck-p7st.squarespace.com/wilhelminahoeve.html	(from https://www.helenaveenvantoen.nl/new-page-3)
14:48:29	72211/72211	---MCZ	200	added ('OK')	text/html	etag:W/%2286478c16956b31e566a72909915f32af--gzip%22	https://wombat-duck-p7st.squarespace.com/famanker_kaas	helenaveenvantoen.nl/wombat-duck-p7st.squarespace.com/famanker_kaas.html	(from https://www.helenaveenvantoen.nl/new-page-3)
14:48:30	63883/63883	---MCZ	200	added ('OK')	text/html	etag:W/%22c2dac458bf0d2176e61b53fe54ff8a1d--gzip%22	https://wombat-duck-p7st.squarespace.com/riky-bakker-mijn-werk-op-de-tuinderij	helenaveenvantoen.nl/wombat-duck-p7st.squarespace.com/riky-bakker-mijn-werk-op-de-tuinderij.html	(from https://www.helenaveenvantoen.nl/new-page-3)
14:48:31	71479/71479	---MCZ	200	added ('OK')	text/html	etag:W/%227dcd448cd39be2141e702254820f9802--gzip%22	https://wombat-duck-p7st.squarespace.com/beringse-tram	helenaveenvantoen.nl/wombat-duck-p7st.squarespace.com/beringse-tram.html	(from https://www.helenaveenvantoen.nl/new-page-3)
14:48:32	244853/244853	---MCZ	200	added ('OK')	text/html	etag:W/%22a11aa02d635880d05a1d568e6946515f--gzip%22	https://www.helenaveenvantoen.nl/turfgraven-2	helenaveenvantoen.nl/www.helenaveenvantoen.nl/turfgraven-2.html	(from https://www.helenaveenvantoen.nl/turfgraven)
14:48:33	150296/150296	---MCZ	200	added ('OK')	text/html	etag:W/%221a2501dcf1e0e40ecaecd82b9d629e58--gzip%22	https://wombat-duck-p7st.squarespace.com/zinkske-ss-kamp	helenaveenvantoen.nl/wombat-duck-p7st.squarespace.com/zinkske-ss-kamp.html	(from https://www.helenaveenvantoen.nl/page1-1)
14:48:34	192545/192545	---MCZ	200	added ('OK')	text/html	etag:W/%225c6c05fe0420bd2611cf7cb94ff3564b--gzip%22	https://www.helenaveenvantoen.nl/ansichtkaarten	helenaveenvantoen.nl/www.helenaveenvantoen.nl/ansichtkaarten.html	(from https://www.helenaveenvantoen.nl/fotos-1)
14:48:35	44753/44753	---MCZ	200	added ('OK')	text/html	etag:W/%225752903b3b34398562e01494361b81d6--gzip%22	https://www.helenaveenvantoen.nl/geluid	helenaveenvantoen.nl/www.helenaveenvantoen.nl/geluid.html	(from https://www.helenaveenvantoen.nl/fotos-1)
14:48:36	67054/67054	---MCZ	200	added ('OK')	text/html	etag:W/%2239e19222642c68bbc60d0e58ff7a9cd1--gzip%22	https://www.helenaveenvantoen.nl/fotos-2	helenaveenvantoen.nl/www.helenaveenvantoen.nl/fotos-2.html	(from https://www.helenaveenvantoen.nl/fotos-1)
14:48:37	46224/46224	---MCZ	200	added ('OK')	text/html	etag:W/%22fcfa452d29da87eb9ceadb7f1db25b44--gzip%22	https://www.helenaveenvantoen.nl/film-links	helenaveenvantoen.nl/www.helenaveenvantoen.nl/film-links.html	(from https://www.helenaveenvantoen.nl/fotos-1)
14:48:38	43635/43635	---MCZ	200	added ('OK')	text/html	etag:W/%22af2beadc907eff358acbbecdb30f3325--gzip%22	https://www.helenaveenvantoen.nl/links	helenaveenvantoen.nl/www.helenaveenvantoen.nl/links.html	(from https://www.helenaveenvantoen.nl/fotos-1)
